entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
financial_security_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., THE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,2361,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK, AS AGENT, THE",BANK OF NEW YORK,BANK OF NEW YORK MELLON,6,70,92.57817620394454,88.13559322033898,True
financial_security_0,BANK OF NEW ENGLAND,BANK OF NEW ENGLAND,BANK OF NEW YORK MELLON,3,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW ENGLAND, N.A.",BANK OF NEW ENGLAND NA,BANK OF NEW YORK MELLON,3,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK COMMERICAL CORPORATION, THE",BANK OF NEW YORK COMMERICAL CORP,BANK OF NEW YORK MELLON,1,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK, AS AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON,1,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL AGENT AND GRANTEE",BANK OF NEW YORK MELLON TRUST CO NA & GRANTEE,BANK OF NEW YORK MELLON,345,70,92.57817620394454,88.13559322033898,True
financial_security_0,THE BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,2344,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK, THE, AS COLLATERAL AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON,219,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS U.S. COLLATERAL AGENT",BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,4,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, LONDON BRANCH, AS SECURITY AGENT",BANK OF NEW YORK MELLON LONDON BRANCH AS SECURITY AGENT,BANK OF NEW YORK MELLON,4,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, ADMINISTRATIVE AGENT",BANK OF NEW YORK ADMINISTRATIVE AGENT,BANK OF NEW YORK MELLON,4,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF THE NEW YORK, THE, AS ADMINISTRATIVE AGENT",BANK OF THE NEW YORK,BANK OF NEW YORK MELLON,10,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, AS ADMINISTRATIVE AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON,24,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS TRUSTEE AND US COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA & US COLLATERAL AGENT,BANK OF NEW YORK MELLON,56,70,92.57817620394454,88.13559322033898,True
financial_security_1,"NEW ENTERPRISE ASSOCIATES 12 LIMITED PARTNERSHIP, AS COLLATERAL AGENT",NEW ENTERPRISE ASSOCIATES 12 LTD PARTNERSHIP,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,2,6,94.2473553825743,90.0,False
financial_security_1,"NEW ENTERPRISE ASSOCIATES 13, LIMITED PARTNERSHIP",NEW ENTERPRISE ASSOCIATES 13 LTD PARTNERSHIP,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,2,6,94.2473553825743,90.0,False
financial_security_1,"NEW ENTERPRISE ASSOCIATES V, LIMITED PARTNERSHIP",NEW ENTERPRISE ASSOCIATES V LTD PARTNERSHIP,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,2,6,94.2473553825743,90.0,False
financial_security_1,"NEW ENTERPRISE ASSOCIATES 10, LIMITED PARTNERSHIP",NEW ENTERPRISE ASSOCIATES 10 LTD PARTNERSHIP,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,4,6,94.2473553825743,90.0,False
financial_security_1,"NEW ENTERPRISE ASSOCIATES VII, LIMITED PARTNERSHIP",NEW ENTERPRISE ASSOCIATES VII LTD PARTNERSHIP,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,1,6,94.2473553825743,90.0,False
financial_security_1,NEW ENTERPRISE ASSOCIATES,NEW ENTERPRISE ASSOCIATES,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP,2,6,94.2473553825743,90.0,False
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE,155495,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS FIRST LIEN ADMINISTRATIVE AGENT",CREDIT SUISSE AG AS FIRST LIENADMINISTRATIVE AGENT,CREDIT SUISSE,35,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, AS SECOND LIEN ADMINISTRATIVE AGENT",CREDIT SUISSE AG AS SECOND LIENADMINISTRATIVE AGENT,CREDIT SUISSE,35,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS GRANTEE",CREDIT SUISSE AG CAYMAN ISLANDS BRANCH AS GRANTEE,CREDIT SUISSE,20,93,92.06099559952325,88.0,True
financial_security_2,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",CREDIT SUISSE CAYMAN ISLANDS BRANCH & COLLATERAL AGENT,CREDIT SUISSE,20,93,92.06099559952325,88.0,True
