component_id,entity_id,standard_name,normalized_name,original_name,frequency,avg_similarity,min_similarity,issues,decision,notes
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA & GRANTEE,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL AGENT AND GRANTEE",345,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK,"BANK OF NEW YORK, THE, AS COLLATERAL AGENT",219,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,"THE BANK OF NEW YORK MELLON, AS U.S. COLLATERAL AGENT",4,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON LONDON BRANCH AS SECURITY AGENT,"THE BANK OF NEW YORK MELLON, LONDON BRANCH, AS SECURITY AGENT",4,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK ADMINISTRATIVE AGENT,"THE BANK OF NEW YORK, ADMINISTRATIVE AGENT",4,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., THE",2361,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,THE BANK OF NEW YORK MELLON,2344,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",155495,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT",1685,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS SUCCESSOR AGENT",54,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS FIRST LIEN COLLATERAL AGENT",12,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS SECOND LIEN COLLATERAL AGENT",12,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH AS GRANTEE,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS GRANTEE",20,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH (AS COLLATERAL AGENT)",16,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH",99,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE FIRST BOSTON CAYMAN,"CREDIT SUISSE FIRST BOSTON, CAYMAN",9,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",13082,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS AGENT",187,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE FIRST BOSTON CAYMAN ISLANDS BRANCH,"CREDIT SUISSE FIRST BOSTON, CAYMAN ISLANDS BRANCH",261,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS THE COLLATERAL AGENT",1,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS TERM COLLATERAL AGENT",244,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLAND BRANCH,"CREDIT SUISSE AG, CAYMAN ISLAND BRANCH",4,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, AG, CAYMAN ISLANDS BRANCH",2,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS THE ADMINISTRATIVE AGENT",2,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH AS ADMINISTRATIVE AGENT",8,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE CAYMAN ISLANDS BRANCH,"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT",3988,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
3,financial_3,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,CREDIT SUISSE AG CAYMAN ISLANDS BRANCH,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH AS COLLATERAL AGENT",352,97.38301588167896,91.0958904109589,['Grupo muy grande: 24 nombres'],,
