idx1,idx2,similarity,name1,name2
1581,2897,90.0,CAPITALSOURCE FINANCE LLC AS SUCCESSOR BY MERGER TO CAPITALSOURCE SF FINANCE LLC,CAPITALSOURCE FINANCE LLC
2090,2897,100.0,CAPITALSOURCE FINANCE LLC,CAPITALSOURCE FINANCE LLC
208,4554,95.0,FOOTHILL CAPITAL CORP,FOOTHILL CAPITAL CORP A CA CORP
211,692,95.0,NATIONAL CITY BANK,CITY NATIONAL BANK
211,2130,100.0,NATIONAL CITY BANK,NATIONAL CITY BANK
211,2912,95.0,NATIONAL CITY BANK,CITY NATIONAL BANK
211,3016,90.0,NATIONAL CITY BANK,NATIONAL CITY BANK OF NATIONAL CITY CENTER
211,3905,90.0,NATIONAL CITY BANK,NATIONAL CITY BANK OF PENNSYLVANIA
211,4805,100.0,NATIONAL CITY BANK,NATIONAL CITY BANK
692,2130,95.0,CITY NATIONAL BANK,NATIONAL CITY BANK
692,2912,100.0,CITY NATIONAL BANK,CITY NATIONAL BANK
692,4805,95.0,CITY NATIONAL BANK,NATIONAL CITY BANK
1315,3017,100.0,NATIONAL CITY BUSINESS CREDIT INC,NATIONAL CITY BUSINESS CREDIT INC
2130,2912,95.0,NATIONAL CITY BANK,CITY NATIONAL BANK
2130,3016,90.0,NATIONAL CITY BANK,NATIONAL CITY BANK OF NATIONAL CITY CENTER
2130,3905,90.0,NATIONAL CITY BANK,NATIONAL CITY BANK OF PENNSYLVANIA
2130,4805,100.0,NATIONAL CITY BANK,NATIONAL CITY BANK
2912,4805,95.0,CITY NATIONAL BANK,NATIONAL CITY BANK
3016,4805,90.0,NATIONAL CITY BANK OF NATIONAL CITY CENTER,NATIONAL CITY BANK
3905,4805,90.0,NATIONAL CITY BANK OF PENNSYLVANIA,NATIONAL CITY BANK
213,495,100.0,TC LENDING LLC,TC LENDING LLC
215,756,98.59154929577466,DEERFIELD PRIVATE DESIGN FUND II LP,DEERFIELD PRIVATE DESIGN FUND III LP
215,757,98.59154929577466,DEERFIELD PRIVATE DESIGN FUND II LP,DEERFIELD PRIVATE DESIGN FUND III LP
215,3234,98.59154929577466,DEERFIELD PRIVATE DESIGN FUND II LP,DEERFIELD PRIVATE DESIGN FUND III LP
756,757,100.0,DEERFIELD PRIVATE DESIGN FUND III LP,DEERFIELD PRIVATE DESIGN FUND III LP
756,3234,100.0,DEERFIELD PRIVATE DESIGN FUND III LP,DEERFIELD PRIVATE DESIGN FUND III LP
757,3234,100.0,DEERFIELD PRIVATE DESIGN FUND III LP,DEERFIELD PRIVATE DESIGN FUND III LP
1298,3235,90.0,DEERFIELD PARTNERS LP,DEERFIELD PRIVATE DESIGN FUND LP DEERFIELD PRIVATE DESIGN INTERNATIONAL LP DEERFIELD PARTNERS LP & DEERFIELD INTERNATIONAL LTD
220,404,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
220,1025,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
220,1026,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK LONDON U K BRANCH TA FLEETBOSTON FINANCIAL AS UK AGENT
220,1127,100.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK
220,1364,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
220,1655,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK OF CONNECTICUT FORMERLY SHAWMUT BANK CONNECTICUT NA FORMERLY THE CONNECTICUT NATIONAL BANK
220,2212,100.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK
220,2357,100.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK
220,2521,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK AS SUCCESSOR BY MERGER TO BANKBOSTON NA
220,2711,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
220,2955,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
220,3268,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FOR ITSELF & FOR OTHER LENDERS
220,3269,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK SUCCESSOR TO FLEET BANK NA NATIONAL WESTMINISTER BANK USA & NATWEST BANK NA
220,3758,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
220,3759,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
220,3760,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FORMERLY FLEET BANK OF MASSACHUSETTS NA
220,4547,90.0,FLEET NATIONAL BANK,FLEET CAPITAL CORP AS ASSIGNEE OF FLEET NATIONAL BANK FORMERLY BANKBOSTON NA FORMERLY THE FIRST NATIONAL BANK OF BOSTON
220,4548,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FORMERLY KNOWNAS BANKBOSTON NA
220,4549,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK SUCCESSOR TO BANKBOSTON NA
306,1024,90.0,FLEET CAPITAL CORP,FLEET CAPITAL CORPORATIONAS AGENT
306,1363,90.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP
306,1908,95.0,FLEET CAPITAL CORP,FLEET CAPITAL CANADA CORP
306,2356,90.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP F K A SHAWMUT CAPITAL CORP
306,2520,94.44444444444444,FLEET CAPITAL CORP,FLEET CAPTIAL CORP
306,2954,100.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP
306,4545,90.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP SUCCESSOR BY MERGEER WITH SHAWMUT CAPITAL CORP FOR ITSELF & NATIONSBANK NA SOUTH
306,4546,100.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP
306,4547,90.0,FLEET CAPITAL CORP,FLEET CAPITAL CORP AS ASSIGNEE OF FLEET NATIONAL BANK FORMERLY BANKBOSTON NA FORMERLY THE FIRST NATIONAL BANK OF BOSTON
404,1025,100.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK F K A BANKBOSTON NA
404,1127,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
404,2212,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
404,2357,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
404,2711,100.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK F K A BANKBOSTON NA
404,2955,100.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK F K A BANKBOSTON NA
1023,1908,90.0,FLEET CAPITAL CANADA CORP AS CANADIANAGENT,FLEET CAPITAL CANADA CORP
1024,2954,90.0,FLEET CAPITAL CORPORATIONAS AGENT,FLEET CAPITAL CORP
1024,4546,90.0,FLEET CAPITAL CORPORATIONAS AGENT,FLEET CAPITAL CORP
1025,1127,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
1025,2212,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
1025,2357,90.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK
1025,2711,100.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK F K A BANKBOSTON NA
1025,2955,100.0,FLEET NATIONAL BANK F K A BANKBOSTON NA,FLEET NATIONAL BANK F K A BANKBOSTON NA
1026,1127,90.0,FLEET NATIONAL BANK LONDON U K BRANCH TA FLEETBOSTON FINANCIAL AS UK AGENT,FLEET NATIONAL BANK
1026,2212,90.0,FLEET NATIONAL BANK LONDON U K BRANCH TA FLEETBOSTON FINANCIAL AS UK AGENT,FLEET NATIONAL BANK
1026,2357,90.0,FLEET NATIONAL BANK LONDON U K BRANCH TA FLEETBOSTON FINANCIAL AS UK AGENT,FLEET NATIONAL BANK
1127,1364,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
1127,1655,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK OF CONNECTICUT FORMERLY SHAWMUT BANK CONNECTICUT NA FORMERLY THE CONNECTICUT NATIONAL BANK
1127,2212,100.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK
1127,2357,100.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK
1127,2521,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK AS SUCCESSOR BY MERGER TO BANKBOSTON NA
1127,2711,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
1127,2955,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK F K A BANKBOSTON NA
1127,3268,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FOR ITSELF & FOR OTHER LENDERS
1127,3269,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK SUCCESSOR TO FLEET BANK NA NATIONAL WESTMINISTER BANK USA & NATWEST BANK NA
1127,3758,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
1127,3759,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK N K A BANK OF AMERICA NA
1127,3760,90.0,FLEET NATIONAL BANK,FLEET NATIONAL BANK FORMERLY FLEET BANK OF MASSACHUSETTS NA
